feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(0, 7, 10, 11, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119)",[1.         1.         1.         0.99589723 1.        ],0.9991794457896152,"('hill_climbing.avg_dist_between_opt', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq')",0.0021093017491727,0.0016411084207694,0.0008205542103847,global_structure,gbm
"(0, 7, 10, 11, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 10, 11, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 10, 11, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 66, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'cm_angle.y_ratio_best2worst_sd', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 36, 61, 66, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'disp.ratio_mean_05', 'cm_angle.dist_ctr2worst_mean', 'cm_angle.y_ratio_best2worst_sd', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(53,)",[0.80833695 0.84098431 0.82381409 0.84525964 0.82651698],0.8289823949321328,"('ic_eps.max',)",0.016934833894866,0.013175876102173,0.0065879380510865,multimodality,gbm
"(53, 89)",[0.98755578 0.98333255 0.96660204 0.9792406  0.99583206],0.982512605352453,"('ic_eps.max', 'ela_curv.grad_norm.mean')",0.0124263899231813,0.0096681535255426,0.0048340767627713,multimodality,gbm
"(53, 89, 122)",[0.9917214  0.99166097 0.9833659  0.99585702 1.        ],0.9925210572280744,"('ic_eps.max', 'ela_curv.grad_norm.mean', 'ela_local.fun_evals.uq')",0.007092649050695,0.0055183219220404,0.0027591609610202,multimodality,gbm
"(39, 53, 89, 122)",[0.9917214  0.99166097 1.         0.99585702 1.        ],0.9958478779710284,"('disp.ratio_median_02', 'ic_eps.max', 'ela_curv.grad_norm.mean', 'ela_local.fun_evals.uq')",0.0047759693541911,0.0037158664129368,0.0018579332064684,multimodality,gbm
"(11, 39, 53, 89, 122)",[0.99583437 0.99583206 1.         1.         1.        ],0.9983332867785208,"('fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_curv.grad_norm.mean', 'ela_local.fun_evals.uq')",0.0026236625538793,0.0020412986013582,0.0010206493006791,multimodality,gbm
"(11, 39, 53, 77, 89, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(11, 39, 53, 77, 89, 94, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(11, 39, 53, 77, 89, 94, 110, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.hessian_cond.nas', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(11, 39, 53, 77, 89, 94, 102, 110, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 39, 53, 77, 89, 94, 102, 110, 122)",[0.99583437 0.99583206 1.         1.         1.        ],0.9983332867785208,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_local.fun_evals.uq')",0.0026236625538793,0.0020412986013582,0.0010206493006791,multimodality,gbm
"(7, 11, 26, 39, 53, 77, 89, 94, 102, 110, 122)",[0.99583437 0.99583206 1.         1.         1.        ],0.9983332867785208,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var_PC1.cov_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_local.fun_evals.uq')",0.0026236625538793,0.0020412986013582,0.0010206493006791,multimodality,gbm
"(7, 11, 26, 39, 53, 77, 89, 94, 102, 110, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var_PC1.cov_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 26, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var_PC1.cov_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 26, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var_PC1.cov_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884164,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021428064588547,0.0016671762231672,0.0008335881115836,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 122, 132)",[0.99583437 0.99583206 1.         1.         1.        ],0.9983332867785208,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0026236625538793,0.0020412986013582,0.0010206493006791,multimodality,gbm
